0352-0189	0337-0171	0286-0282	0191-0179	0333-0052	0238-0025	0092-0194	0108-0187	0150-0210	0385-0257	0467-0211	0424-0101	0394-0028	0303-0091	0236-0141	0241-0121	0265-0080	0249-0282	0215-0224	0150-0114	0113-0055	0056-0089	0480-0313	0428-0179	0362-0184	0040-0395	0483-0444	0473-0431	0453-0320	0500-0178	0457-0132	0359-0116	0309-0174	0242-0205	0207-0185	0139-0068	0257-0011	0216-0085	0171-0179	0389-0271	0359-0343	Average	Err
1511692.667	821995.334	1360555.331	1041565.436	638772.667	667257.654	805594.794	955260.523	840262.377	601700.227	739201.296	514628.659	1270463.423	1566789.968	606394.249	359125.867	1069885.369	262047.687	288701.651	919712.136	1240343.319	462980.531	917742.282	502883.577	902629.782	1428600.914	728952.501	746840.073	648600.343	1628234.919	739839.918	530476.962	731121.346	555045.378	803253.181	815363.851	1391030.225	843676.071	895891.862	500881.329	2173451.080	878766.994	62220.209
1504896.130	773688.400	1419567.659	1177957.403	720394.356	647779.698	856525.629	883733.373	842505.265	620152.377	672511.627	488864.755	1381730.107	1445749.598	627624.557	392676.634	1068981.426	209689.980	270885.036	892533.701	1087933.368	438726.797	979512.714	491851.159	942045.377	1313809.472	833266.849	758571.273	701747.843	1734727.368	816039.494	565298.801	693152.676	555213.518	757115.092	800208.160	1324039.756	826428.663	837035.333	599026.963	2206576.099	881970.110	62331.863
1487989.628	851538.520	1525339.730	1038737.917	635713.763	749908.233	840643.390	920687.036	948300.474	565122.949	648427.575	477801.486	1329933.893	1499204.069	551415.725	329647.469	1006560.032	239274.815	249642.388	987945.912	1244593.082	454342.173	889974.587	466486.779	892202.049	1437686.616	744456.812	717179.653	633308.906	1641382.192	789050.795	577879.953	727058.233	514093.389	762655.982	738061.342	1196923.227	855365.621	926092.180	581781.098	2120911.350	873056.610	62402.484
1533192.924	778658.541	1446946.628	954814.722	728175.049	686777.259	886789.192	899444.387	1158437.798	542246.725	630996.602	495992.943	1384469.701	1529634.229	613328.074	314605.928	1074030.238	271040.835	299754.122	932621.854	1160060.575	415801.211	965160.699	501942.613	954393.602	1380966.538	753156.873	765964.782	634428.807	1763884.912	752043.142	565551.782	706406.386	568232.758	840567.805	708300.654	1397956.338	850250.479	861699.389	588793.594	2210423.254	890437.657	64557.220
1532204.140	703370.620	1450210.693	1157814.602	687921.841	799048.152	882573.365	952229.385	1002365.800	635362.058	593541.606	442040.225	1177380.484	1490116.824	577719.527	388959.055	1085290.956	259943.630	312418.572	995519.901	1161775.906	454218.768	928953.637	445802.539	885838.973	1630915.896	733697.428	714645.220	630294.736	1602472.558	784652.945	551315.459	640736.351	463923.038	825163.761	828517.295	1214605.638	858905.805	855276.152	650829.347	1983317.727	877363.186	60710.767
1612517.735	862078.860	1499430.825	1035702.151	690110.740	785755.878	908199.981	868192.041	1018960.704	550544.177	581677.746	499462.170	1261743.309	1529376.620	605963.874	395579.740	1083691.317	242636.062	300937.268	950151.551	1115556.061	450487.305	873151.384	518677.890	835861.442	1396473.934	753611.929	706097.873	626629.603	1741422.095	832406.099	608957.990	770489.122	601208.149	754557.521	856033.551	1414512.677	884751.465	802292.164	532172.239	2292640.373	893919.600	64950.187
1532113.129	824899.982	1408603.115	1091288.444	694841.784	694479.281	909481.851	934161.333	1116432.238	528743.120	644079.087	535025.983	1323327.091	1642668.691	644679.145	324072.643	1041468.255	188505.948	248610.412	863673.871	1263088.425	492998.827	928328.898	514742.809	935387.671	1497326.768	765776.589	711985.840	671541.354	1822095.108	821788.630	573155.080	764553.336	564146.506	805442.080	810062.059	1438812.688	934293.993	825404.401	609584.271	2215974.942	906284.041	66268.854
1657282.942	730894.589	1428619.425	1042251.877	720718.295	760056.762	811633.932	891311.990	1074446.731	508699.043	644500.207	515622.070	1298076.861	1611424.057	619928.705	346338.012	1266432.703	262103.219	255616.738	1008812.175	1142748.379	448452.664	852979.275	540247.562	853545.396	1533703.512	831503.699	752530.592	724207.574	1837863.197	900033.647	572505.660	838742.951	523499.945	831295.452	830140.072	1411484.624	939652.861	844211.341	624499.323	2225583.573	914980.528	66632.305
1575963.596	881354.739	1342707.866	1057895.019	682498.186	770799.177	881351.654	859200.435	960813.754	594323.686	688375.355	517090.591	1221851.061	1816875.071	552308.870	360524.973	1015696.638	300071.890	250049.624	1010518.251	1212566.369	477948.030	999516.684	539641.334	921620.287	1376412.889	828515.752	822626.243	709434.439	1732149.743	759129.681	568922.284	843063.673	532542.455	863365.358	874649.214	1372047.433	994682.289	779843.230	606422.015	2197407.099	911043.340	63882.749
1453170.874	808416.143	1471467.225	967129.011	739397.202	792617.203	923809.186	899899.444	970968.452	581389.286	630607.876	513923.707	1366273.616	1469355.455	592028.350	427914.966	1063543.888	303488.669	307542.527	1130645.422	1302989.928	444073.324	903305.425	544958.552	864309.407	1318904.561	668467.024	716098.315	743090.100	1772822.528	814856.348	569476.065	812741.493	505001.517	761187.461	818698.875	1425796.533	1098799.188	730655.492	628079.614	2234348.422	904688.992	63173.804
1700261.860	751679.097	1504987.141	928742.305	710012.900	674294.831	829211.448	815283.638	929106.351	616555.118	630772.930	427661.986	1207181.278	1438303.642	552083.656	336939.169	1095115.546	258488.992	275336.876	1021418.008	1185173.517	418565.486	917281.055	467247.263	1000499.298	1444534.058	829459.801	789862.183	628758.342	1819318.492	776830.603	599964.842	839268.966	547550.060	737993.469	788617.334	1316280.659	916350.889	734562.807	597643.283	2344643.290	887898.597	67107.439
1585473.503	804613.723	1497423.950	1015469.881	660937.769	719254.401	896548.995	941911.174	941642.768	571510.707	585008.142	520869.873	1270485.019	1538807.857	591656.592	384423.917	1066238.748	230892.522	275002.140	969282.430	1318517.377	497509.284	865674.576	496921.567	942753.414	1558807.199	744762.240	781668.083	648851.780	1857831.688	835079.362	649561.360	793016.727	611523.274	750778.239	817228.811	1271086.619	1040220.321	849294.089	594621.400	2192847.280	906975.824	65168.287
1500472.056	843146.972	1503702.185	1023861.429	674285.576	837755.710	858223.992	909690.097	1113436.578	519183.851	622222.498	469217.118	1226481.838	1486414.670	605254.294	354394.824	1201857.889	302075.680	303167.816	939194.719	1147082.984	426485.010	978739.890	533930.762	928271.823	1535215.225	767678.570	818533.820	703725.410	1906436.337	849093.556	599839.894	670862.626	569250.850	799642.039	798333.945	1352427.561	1020059.009	836358.147	653953.040	2190980.777	911730.270	64622.684
1478286.901	716551.829	1399847.521	1078047.075	667479.783	854250.347	877968.811	920040.702	998895.031	547977.350	608106.495	522909.143	1188687.478	1523409.983	644063.662	370361.904	1059684.393	247337.797	288038.348	1045679.455	1232462.359	469334.352	956130.529	468075.620	827989.738	1400100.502	774627.821	788810.155	712937.602	1880388.601	867261.875	583926.804	678433.530	638643.092	827121.274	950746.981	1442880.429	920969.325	824680.938	661176.867	2391768.620	910636.366	65912.565
1602852.029	818253.074	1414759.487	1107022.597	678973.428	719681.692	881834.477	949296.971	913171.664	590437.967	662745.654	460467.695	1185122.612	1629379.502	515022.013	360221.088	1159349.453	227537.445	255598.227	1127679.072	1181883.228	483191.205	941267.925	517837.192	903786.705	1433948.984	797258.778	759649.525	635312.696	1950997.926	812255.585	567404.401	707441.446	561045.952	821393.734	872248.984	1278315.074	905099.427	761392.622	680790.568	2133281.171	901590.470	65341.454
1520064.161	782092.289	1267623.563	1018150.857	650837.060	659746.910	942768.840	786428.436	922630.667	560976.537	629005.152	492571.536	1272229.659	1570755.900	657852.641	337884.761	1008460.470	243700.431	296039.627	1127486.251	1202589.065	512419.707	968674.660	459856.839	855333.227	1508234.238	773747.017	820522.185	661648.891	1909896.308	742152.221	541712.998	809006.945	545574.036	795498.712	841116.957	1388296.802	965524.744	738065.969	625056.188	2231402.124	893747.209	65387.964
1530374.659	701291.244	1328874.152	1079271.871	740160.771	671607.685	951203.580	916539.082	859414.852	565278.748	602372.785	533124.001	1164748.427	1559740.450	635115.248	378707.175	1108451.011	220049.840	352389.490	1335218.717	1238661.924	452026.784	1020012.732	485444.891	891611.247	1427039.839	680105.670	717949.392	616408.574	2072460.958	789945.482	615191.491	732808.911	609567.303	748532.266	811109.460	1414649.965	1027896.777	899936.465	592255.107	2280791.939	911179.048	67866.973
1580227.243	795137.752	1324780.187	1056804.426	667524.518	748371.839	993167.491	915070.561	932296.373	535308.272	650385.089	494115.643	1249927.269	1560636.680	790596.444	344436.030	991452.160	247758.917	287759.144	1254639.802	1105927.377	493065.157	825549.402	439741.805	924470.946	1503566.440	730609.215	821018.891	666976.907	1935097.176	772864.671	626250.133	621651.749	583110.788	830013.582	742044.242	1301138.851	1034876.879	749471.688	615048.033	2174378.161	900421.169	64973.516
1619843.371	697303.716	1337856.502	1064390.756	624431.450	668146.171	920489.588	848709.457	961167.001	552958.289	634854.555	489042.150	1097429.392	1547396.853	697308.343	438560.201	1087635.653	294490.893	244405.383	1017347.182	1260479.949	484638.130	850913.781	543024.177	886651.904	1516952.810	856986.856	645569.204	696413.656	1955570.085	860881.830	548938.368	695068.540	532570.221	732315.291	797730.802	1355494.179	998746.945	807944.119	624258.683	2091611.890	892354.349	64191.588
1613336.836	819629.041	1286273.162	1052142.798	763698.755	667140.419	962751.214	928362.835	1097853.597	609550.335	622893.513	496144.115	1123953.780	1564454.526	605837.383	336465.602	1174701.050	251251.282	266004.364	984442.749	1360334.744	507824.409	1018186.336	615591.015	853152.042	1379266.632	831926.361	812766.174	676824.636	2057056.913	806197.936	529059.345	793578.220	568626.112	740345.879	806429.321	1398988.313	856405.309	804794.203	603062.311	2154758.290	912245.411	65633.039
1509509.939	791585.227	1232534.860	983009.707	706878.410	673483.442	1014988.601	862339.553	836111.337	480430.015	561567.339	395021.332	1106817.436	1823184.158	638755.699	342018.833	984783.656	255217.214	325832.709	965623.468	1230109.949	528092.158	923750.568	616232.722	849864.838	1401340.723	717940.137	826553.611	731989.810	2095949.580	770498.377	600321.174	716092.145	550399.176	816491.466	795204.083	1340600.723	1001535.901	791182.618	604635.726	2143679.595	891272.147	66313.581
1675668.762	777999.866	1245780.857	1061953.505	681762.383	701547.309	928777.784	826366.960	876782.580	569679.683	680312.373	436209.333	1191152.495	1483779.971	644949.094	339613.975	997273.796	287063.448	269748.167	1029922.163	1206539.571	494178.888	963820.211	582581.688	860001.026	1358559.253	807911.725	933340.689	639608.737	1863802.953	803737.547	598490.151	727251.053	569203.031	852703.156	753067.404	1381770.214	893632.006	728034.676	623839.105	2133972.240	889814.386	62344.988
1472659.627	795768.661	1375240.540	1028081.884	716954.438	740057.420	878774.030	911314.417	1175504.726	500404.676	655361.401	511663.851	1100957.236	1528111.718	585531.071	346649.610	1048550.166	288939.205	354638.549	1026668.896	1143419.395	481161.191	960449.708	543002.581	902367.546	1440046.739	837817.413	780400.096	684204.262	2078063.550	767911.498	591988.244	757327.966	558459.073	771221.840	776608.473	1419641.703	829581.664	861609.920	504581.940	2215771.323	901157.762	65405.152
1535690.335	876952.262	1341382.803	1143684.716	643750.521	723743.263	931400.143	894685.577	1063414.313	538834.573	615972.029	507565.259	1072271.715	1539921.588	624648.951	436610.400	1062187.975	243285.481	281946.763	1031261.109	1238231.548	519501.619	820798.304	523461.381	845067.464	1292040.808	800120.234	822265.283	706967.879	2180711.929	786744.662	554036.542	733251.627	585137.717	864210.683	789567.554	1472178.347	867039.745	894043.871	599975.640	2173742.625	906787.933	65918.519
1594195.160	900127.743	1312518.346	1075827.325	688100.779	736757.875	843373.729	874394.691	908770.729	568917.657	679536.464	484146.052	1196886.206	1560761.628	608433.519	359036.399	1118585.657	213143.781	266743.252	1098575.517	1236346.535	494103.303	903718.832	480311.238	853344.862	1419367.126	796154.302	818350.255	706148.778	1826758.279	909600.629	568289.833	831070.238	543983.652	820042.448	822144.963	1428135.060	755675.880	935862.781	564148.049	2059333.738	899066.422	62677.854
1629444.290	858913.518	1273505.359	1273113.548	661270.963	742254.031	853639.492	889312.827	889430.062	508628.085	651853.610	458443.851	1171580.443	1508300.568	606186.003	334349.204	1076220.679	232535.353	304647.135	1082230.509	1223634.265	500822.711	925683.401	497060.398	1006745.139	1473670.007	888183.670	830314.382	663614.118	1583725.778	778785.031	538442.762	897161.393	560182.117	784910.553	846372.473	1377663.908	859959.377	815891.408	567882.596	2184457.274	897829.812	62614.594
1751171.100	809662.535	1328425.266	1172458.162	717841.413	797607.397	916193.547	872451.060	922507.262	652862.447	608984.214	497308.751	1115389.464	1387018.016	572411.564	348418.931	1011593.418	248727.647	360842.741	994952.237	1146870.110	475085.031	954114.398	493142.285	964270.639	1395278.447	843597.400	842395.743	597891.636	1691426.054	859908.472	529242.910	912358.733	619698.863	855723.496	1061287.117	1299894.002	885294.448	847509.343	595054.861	2246861.701	907408.119	62048.843
1938513.955	851021.761	1210050.447	1205109.614	714447.772	797536.439	867513.313	897400.490	843318.196	550274.228	641779.125	478100.744	1158476.362	1497558.153	534683.534	436994.498	1021857.639	251359.261	313411.983	1087421.236	1130070.046	448784.315	955599.887	570666.924	993008.607	1529142.151	808787.901	779516.207	669073.252	1739003.355	795392.275	574500.196	834429.942	543704.448	813688.627	1282705.211	1416767.906	816985.086	924409.243	602726.032	2073155.111	917047.451	64321.894
1558884.327	786983.759	1226543.541	1080965.606	586621.664	724856.994	856871.164	825139.079	927412.615	578302.616	584704.257	489518.802	1278387.574	1458694.795	610267.627	333056.536	1126230.604	233005.835	288734.044	1022462.324	1257689.451	419322.885	820164.311	638203.461	974699.915	1399471.136	809566.896	684588.361	652101.963	1656499.320	797615.110	640239.646	759990.432	581268.966	770748.273	1224137.141	1397778.943	897207.670	912613.256	589065.085	2212502.630	894466.308	62680.573
1716728.731	816479.125	1172686.462	1143948.494	677126.979	743936.968	921209.965	794627.164	894455.735	554923.516	688899.827	500634.519	1220399.509	1516203.124	606850.848	355895.738	1107857.124	250859.470	264252.011	975932.423	1207924.794	516812.930	935309.000	627271.310	933096.964	1476224.493	786247.956	695262.904	666139.295	1640504.473	731028.792	630620.217	718168.436	586242.193	826087.756	1191064.569	1381066.805	885113.968	758699.305	570486.444	2136750.397	898147.091	62069.330
1684496.856	866411.922	1149990.717	1173966.790	664518.060	695904.610	844539.907	897044.158	975255.238	634129.550	585902.829	486993.625	1144887.916	1567232.683	614603.775	381221.554	1035603.427	266069.152	314319.011	1068279.560	1192799.954	417001.326	915463.915	463566.706	932970.473	1435519.314	828150.164	776077.831	702431.198	1670650.802	767101.652	564225.177	727655.205	543815.513	815717.099	1159440.464	1364610.732	954368.921	842548.457	574443.121	2226655.655	900648.415	63357.332
1599412.111	871073.550	1259546.698	1041482.138	603134.811	625233.583	838491.513	939020.409	958382.673	571598.633	576311.166	522002.115	1176994.843	1571153.881	546477.978	380535.113	1119645.398	245711.934	316466.260	1048770.753	1208779.374	558600.988	919448.357	525449.746	963416.059	1370807.211	750381.800	729331.972	636853.718	1595847.246	818072.594	559899.827	744722.133	564476.615	866109.579	1087486.024	1306324.951	884501.570	947533.820	636003.765	2190604.392	894538.959	61259.977
1612014.859	830957.631	1277392.621	1054513.719	727996.112	714046.705	912954.163	838073.479	982483.693	624374.375	654815.333	489534.228	1227938.019	1641976.080	687474.498	391744.926	1094913.470	229217.298	330662.476	1070601.119	1281330.787	429531.573	981100.013	453823.871	917021.904	1620019.224	699703.945	705295.740	643819.937	1565336.872	805432.824	565571.835	778232.793	562212.131	879292.331	1070176.913	1392686.939	894067.009	956363.456	619157.423	2264349.749	914102.733	64507.450
1697853.918	795608.234	1438879.018	1136744.720	709422.098	694621.197	1005677.685	778387.050	869438.432	540372.510	617846.244	505033.911	1264885.512	1550481.981	690794.096	395280.482	1056080.964	244749.374	301481.793	1115838.350	1139704.901	451892.581	838721.356	519800.876	926155.426	1399898.426	708288.314	673697.859	613917.334	1764554.385	816670.403	509744.901	702582.370	557175.659	794192.161	974016.559	1361682.945	955454.886	805943.413	588585.348	2319055.239	898322.266	66438.356
1668392.488	788635.845	1227723.602	1051567.421	694503.962	662469.535	861131.725	880719.203	1015084.240	558263.167	547758.306	457186.661	1151946.689	1562662.066	651315.255	402880.695	1097339.923	270392.958	356282.922	988525.916	1218705.773	435240.603	969976.584	456892.031	912383.414	1390340.699	751782.448	622217.870	685882.572	1819304.609	865065.264	617829.276	756242.001	623516.709	824066.998	907806.627	1460366.935	997573.054	780591.374	604063.435	2237533.816	898345.480	64446.748
1676231.798	828401.602	1228434.724	1136795.625	730485.810	637884.150	814780.762	871636.586	1075546.579	525062.562	572573.533	531021.487	1148204.428	1590898.700	648586.459	364456.969	1053069.879	268683.798	479746.659	1180872.849	1153803.936	480468.579	957872.084	523012.494	911283.566	1466608.149	731042.675	756530.460	665099.607	1804784.454	760173.997	651276.691	711587.858	495047.352	920014.478	840612.539	1392264.277	993437.440	853730.503	662600.653	2174603.375	909005.613	63151.378
1693719.846	856110.679	1288286.208	1152961.696	635348.175	662009.851	873165.267	916286.101	895842.500	538212.920	560172.861	510779.962	1089036.301	1534931.393	645526.012	329701.459	1007002.747	236325.432	416773.027	1092368.239	1149544.916	477674.996	970348.342	549978.056	900760.194	1458943.148	702540.720	715538.365	664797.265	1725674.060	773916.699	510917.250	650622.644	527694.176	823866.464	794448.226	1446516.253	981550.441	846847.583	649346.943	2177497.225	888624.016	63587.016
1658152.948	862887.163	1289486.322	1173715.352	671754.228	784324.379	824043.859	923252.320	917995.262	539558.036	638066.173	474872.157	1192054.895	1573449.216	592494.205	293727.324	983842.692	263685.890	474330.717	1048429.846	1202366.935	470586.914	925452.016	610755.077	849796.965	1378300.987	724221.457	712940.687	701641.406	1571024.306	747483.323	597954.881	702216.782	504597.365	770507.633	751190.104	1349495.147	878982.276	814731.400	793004.386	2033339.992	884651.537	59053.004
1690469.664	771127.744	1182578.924	1183339.408	646692.191	780290.574	900166.307	926972.985	871784.672	570495.700	646827.936	542930.081	1149438.479	1469859.874	537370.680	259465.435	1038393.925	276665.024	456005.057	1019337.089	1183114.194	461297.594	889718.521	690735.478	817582.058	1398635.066	753076.660	736259.627	646968.310	1616843.084	847911.952	595002.414	768557.832	537969.195	813568.307	809801.366	1309507.261	868261.456	850268.990	738770.921	2177097.701	888564.872	59794.850
1742083.855	776377.089	1447372.376	1054342.494	688981.583	704351.691	855504.452	874308.307	963217.068	555167.241	579640.019	535115.452	1136800.253	1392714.705	591837.072	348002.438	998666.732	302825.367	465692.359	1047894.576	1211770.406	428525.822	899825.401	645806.759	879283.076	1416343.701	772608.605	735025.576	732748.751	1603012.455	792433.638	616616.821	694045.821	578959.748	810708.393	824327.691	1445536.724	983686.893	906060.444	673824.349	2280256.669	902251.290	62163.362
1605352.525	751146.912	1358900.160	1089955.669	668922.081	720741.433	863465.625	868711.885	940379.408	590120.199	617531.561	464982.779	1155860.173	1730112.016	571725.123	414830.939	1088920.609	304417.293	530645.101	939990.682	1125135.384	451260.130	848737.224	539033.564	896818.943	1423501.198	677096.127	671373.215	685310.281	1596600.017	767920.753	627903.761	690397.657	602503.903	776489.696	797922.080	1429856.561	910999.734	845692.202	674535.471	2244736.048	891720.393	62322.241
1591654.557	768815.440	1310725.886	1162221.707	665514.557	714424.634	841440.896	837340.761	941176.914	500390.793	633969.123	521446.792	1256051.248	1492754.608	578984.429	344357.360	1092851.062	279770.205	436312.685	924012.804	1193588.204	463446.386	908223.119	483033.863	947482.915	1524542.225	732204.226	657656.736	665190.618	1760404.888	779564.026	608035.537	753892.676	561275.794	723931.455	781453.667	1376051.929	923529.982	842963.407	720121.322	2309244.532	892928.146	64464.036
1447446.419	777174.594	1363935.089	1027943.054	707625.011	703750.091	917140.682	884665.082	836564.851	549981.141	579167.994	561112.283	1278156.190	1469663.968	606880.157	338574.287	1073167.945	273621.545	497418.273	900959.185	1027415.497	409450.475	856284.989	571856.241	937690.719	1434856.011	755989.021	757402.009	583979.251	1657336.932	780099.296	602948.161	769992.416	610386.405	836911.928	860355.816	1333341.417	956488.404	693894.649	659063.554	2087004.251	877504.763	58113.008
1601667.340	733975.090	1248208.852	1024270.209	700970.390	723352.994	1048479.208	839182.582	870268.332	543797.002	610878.482	552197.805	1204873.602	1491171.938	640022.144	312349.157	1092579.570	248085.940	490831.524	981015.172	1165013.748	466597.844	886901.799	431962.654	847473.864	1477549.555	665181.363	664187.952	608597.030	1677131.113	765182.702	583750.952	777646.619	571035.597	781035.632	862120.509	1369247.679	782565.856	792756.033	774271.489	2241293.045	881699.521	62153.045
1601608.722	817009.767	1372234.083	1230335.163	674297.916	683906.547	960451.251	891102.201	937339.015	533828.953	660692.502	549543.053	1213863.665	1700980.695	664550.454	331378.226	974784.756	246726.942	463298.299	1122108.873	1105237.851	480843.422	803641.908	459026.940	940419.515	1444793.209	748862.375	735239.992	696194.612	1764970.878	769976.991	510736.770	806964.590	532739.903	877103.433	1021553.754	1353316.078	791275.172	766810.107	806383.044	2178581.648	907919.836	63613.323
1548749.682	759482.928	1336838.410	1108549.736	634598.489	754329.222	864327.918	812693.673	900292.798	539480.908	658724.190	507474.247	1180652.262	1600036.850	651850.525	324813.074	1084530.471	252573.259	489157.842	1132187.986	1156841.244	434672.939	846650.134	441719.372	814893.369	1401977.802	762811.781	697698.612	631527.244	1720336.788	861754.921	557601.407	781122.016	577119.469	833563.021	976486.204	1371689.558	850228.883	795540.361	1015258.550	2106107.364	896998.671	61049.288
1611240.492	827850.907	1409707.590	1103143.049	695761.152	690653.722	832219.448	967849.388	905647.037	544222.749	584531.489	450636.934	1213444.088	1540723.721	598664.461	339157.376	1042893.584	251447.187	444718.116	1126529.862	1282530.901	426555.968	940462.707	534843.960	932213.074	1317678.222	744800.804	748775.991	672374.339	1875714.632	833803.661	594089.216	753005.702	576645.902	817642.218	809273.809	1412997.879	909753.343	733345.724	973791.344	2283889.407	911103.199	65109.365
1471312.969	829418.152	1295044.181	1052483.704	682003.023	698460.639	830988.482	814782.305	884717.529	591002.545	614969.362	482887.320	1094842.512	1519218.836	535257.367	373184.796	1051920.669	265032.549	479245.326	1050999.758	1150791.308	433289.259	903144.998	571044.852	971312.444	1388845.955	817619.080	728930.905	673017.588	1731645.325	714293.516	565141.460	751298.083	550072.152	804214.199	817697.751	1350176.960	821128.413	767314.525	890813.742	2217500.538	883830.856	60194.242
1483172.201	794170.565	1284176.817	1038841.268	665960.358	701422.362	761287.728	871662.810	848441.051	516738.887	595915.612	586590.812	1210997.581	1593164.727	635139.929	290227.246	1026960.440	248875.733	441352.241	908092.001	1099369.937	432681.489	881438.038	509433.304	874101.603	1346419.275	757596.372	772324.773	713616.330	1705006.787	846290.717	559841.210	651557.438	521235.461	794022.478	797155.426	1441239.141	912045.593	732961.625	821743.896	2166076.082	874130.423	60833.351
1511354.845	723147.833	1235431.795	935463.257	644507.920	673090.089	864469.834	900632.162	821932.089	582160.568	610179.701	500983.138	1302374.445	1512835.707	528308.117	351485.548	895248.613	287197.651	465581.294	1127851.839	1180490.293	393222.702	878325.144	508611.117	883215.072	1324056.724	652092.707	793567.422	605673.872	1751328.442	774558.406	604280.936	734875.947	507852.175	829125.065	850122.446	1336116.490	973394.906	727698.397	697391.642	2297243.384	872621.457	62720.840
1463283.923	713674.947	1412456.439	932362.703	673242.802	701147.785	870549.079	851840.862	845457.733	552833.342	706466.546	497376.623	1144176.794	1440810.308	536875.517	273542.874	1097489.552	287982.816	437336.947	1038794.991	1164032.677	436633.538	966825.125	480153.896	925634.039	1438505.718	695946.259	722101.975	627067.692	1713112.961	756957.751	577435.695	641314.813	598075.201	777399.809	897650.385	1307179.532	1023000.679	828521.922	677378.416	2214529.559	876760.006	61509.664
1549124.525	804973.140	1392686.939	1072672.782	629616.007	660629.257	863055.303	907942.372	794523.812	563629.747	578108.253	519405.980	1201964.326	1432639.347	610301.564	301740.944	1127302.686	268887.416	423247.168	1068620.466	1230389.153	529582.275	917310.364	441062.239	887168.663	1332502.262	711640.306	718171.521	713326.328	1879584.925	762816.409	582236.154	733719.024	602743.000	755001.780	881766.604	1371595.462	886400.466	856622.811	788577.228	2190036.728	891300.628	62624.370
1478575.360	814965.870	1319950.419	973979.537	753945.123	690365.263	877894.768	854507.955	831682.636	525815.333	589854.878	511116.241	1200727.190	1439857.004	520289.869	320149.903	1189606.846	277104.654	464526.180	1009509.414	1215963.095	445302.748	918798.938	524683.091	893052.002	1275947.238	751858.034	762378.321	608709.637	1831389.056	799552.570	550041.301	714639.050	511046.826	835366.279	839509.606	1309829.657	1051837.370	816653.435	702593.168	2271943.792	884768.772	62362.919
1462964.612	770449.015	1411210.048	1024324.199	666099.189	707574.107	881967.137	845706.085	859433.362	473334.221	661369.687	513317.480	1264057.155	1567774.123	523169.836	265535.424	1069319.248	303932.927	489619.069	989855.606	1117400.968	441808.840	934955.753	534501.511	856317.383	1376022.620	729384.419	754862.949	622961.386	1572073.249	821293.467	644012.757	751143.827	536883.230	823238.641	780867.493	1331760.289	970787.972	811664.783	617753.690	2355461.292	881369.977	62693.407
1643162.311	786081.359	1405869.691	1049893.739	650298.705	731358.901	784102.249	917245.576	839110.082	598030.467	661189.207	469678.344	1211029.975	1593135.418	580565.557	315334.018	1047458.031	349956.867	467956.843	905195.066	1181059.499	486603.356	834908.137	471464.633	872737.977	1319644.991	680060.935	739374.064	658756.584	1658148.321	830491.777	591108.982	744902.613	548589.748	858234.790	847672.854	1286529.227	923585.514	833555.309	604148.276	2220835.561	882904.038	61538.214
1519538.147	734103.122	1452069.483	1041571.607	658346.262	663995.131	816150.559	923051.787	1015877.118	599298.455	646835.649	458852.630	1155727.513	1486754.034	610580.768	289820.009	968913.757	278787.592	443496.405	951507.465	1199780.056	460834.825	901304.720	519472.310	847168.436	1341441.421	799458.474	795233.391	688474.079	1722752.443	755367.367	674430.577	663788.428	494934.745	806503.364	901897.064	1198242.119	885272.852	773947.551	614745.690	2167456.676	876287.417	60367.843
1606464.714	794003.968	1436930.760	1111903.270	697123.236	676853.945	772289.294	894292.224	1065456.668	520656.999	660121.753	521817.007	1283117.076	1512709.216	547144.366	275117.832	1019330.919	243902.507	418559.316	1130218.132	1124293.144	533495.759	861483.430	462645.795	903809.843	1474755.972	794765.994	834042.759	673670.093	1833392.846	790969.744	613573.342	727426.905	490149.711	861196.513	780906.057	1284028.731	838642.685	737459.742	670944.382	2319559.657	897542.105	65841.731
1562765.418	791640.760	1344304.419	1128805.143	647850.656	746190.654	868099.487	899735.932	1034154.959	561690.744	598022.754	492608.558	1237821.226	1465539.152	633693.004	365001.494	1046378.236	281132.289	504032.787	1037854.027	1180470.239	492471.270	927494.371	639946.558	837161.823	1438490.292	820048.618	836537.085	602324.965	1692815.904	799484.698	584094.944	739357.095	551168.915	783145.860	816664.233	1475254.220	854753.223	894799.727	625866.034	2250873.910	904647.456	61677.319
1627466.723	818479.831	1227654.187	1092983.722	678049.432	677529.588	851152.879	806193.308	925433.506	526239.538	671049.276	455639.469	1200781.180	1408843.755	623627.774	296076.649	1082525.138	251055.376	511329.115	1002925.751	1050284.008	485458.774	973430.385	475217.691	879699.568	1390934.586	753685.972	849070.417	685262.461	1837300.161	759041.755	599468.137	708255.920	515301.217	826945.422	782936.071	1328267.924	808996.147	749322.059	604146.733	2320576.207	880942.386	63492.498
1776481.490	914388.747	1311739.351	1147342.135	619299.339	756564.397	848832.863	828631.444	906918.110	501364.151	643903.235	458374.435	1178313.735	1554767.224	562733.517	305813.313	1000821.693	244298.946	441491.072	992235.782	1165707.902	427270.175	974908.161	503044.003	870670.941	1393519.924	683423.725	688773.337	678496.775	1616847.712	810237.911	570380.007	733541.629	546976.226	815660.024	774345.532	1323407.305	874004.422	738854.220	601749.589	2334621.252	880994.043	65190.432
